Sample in Buffer,Sample in Window,TRIGGER,D_IBUF[7:0],A_OBUF[7:0],event_data_in_channel_halt,m_axis_status_tvalid,event_tlast_missing,m_axis_status_tready,event_frame_started,event_tlast_unexpected,event_status_channel_halt,event_data_out_channel_halt,fw[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED
3530,3530,0,111,164,0,0,0,0,0,0,0,0,120258560
3531,3531,0,111,161,0,0,0,0,0,0,0,0,120258560
3532,3532,0,79,161,0,0,0,0,0,0,0,0,120258560
3533,3533,0,79,161,0,0,0,0,0,0,0,0,120258560
3534,3534,0,79,161,0,0,0,0,0,0,0,0,120258560
3535,3535,0,79,161,0,0,0,0,0,0,0,0,120258560
3536,3536,0,79,161,0,0,0,0,0,0,0,0,120258560
3537,3537,0,79,161,0,0,0,0,0,0,0,0,120258560
3538,3538,0,79,161,0,0,0,0,0,0,0,0,120258560
3539,3539,0,79,161,0,0,0,0,0,0,0,0,120258560
3540,3540,0,79,161,0,0,0,0,0,0,0,0,120258560
3541,3541,0,79,161,0,0,0,0,0,0,0,0,120258560
3542,3542,0,79,161,0,0,0,0,0,0,0,0,120258560
3543,3543,0,79,161,0,0,0,0,0,0,0,0,120258560
3544,3544,0,79,161,0,0,0,0,0,0,0,0,120258560
3545,3545,0,79,161,0,0,0,0,0,0,0,0,120258560
3546,3546,0,79,161,0,0,0,0,0,0,0,0,120258560
3547,3547,0,79,161,0,0,0,0,0,0,0,0,120258560
3548,3548,0,79,161,0,0,0,0,0,0,0,0,120258560
3549,3549,0,79,161,0,0,0,0,0,0,0,0,120258560
3550,3550,0,79,161,0,0,0,0,0,0,0,0,120258560
3551,3551,0,79,156,0,0,0,0,0,0,0,0,120258560
3552,3552,0,79,156,0,0,0,0,0,0,0,0,120258560
3553,3553,0,79,156,0,0,0,0,0,0,0,0,120258560
3554,3554,0,79,156,0,0,0,0,0,0,0,0,120258560
3555,3555,0,79,156,0,0,0,0,0,0,0,0,120258560
3556,3556,0,79,156,0,0,0,0,0,0,0,0,120258560
3557,3557,0,79,156,0,0,0,0,0,0,0,0,120258560
3558,3558,0,79,156,0,0,0,0,0,0,0,0,120258560
3559,3559,0,79,156,0,0,0,0,0,0,0,0,120258560
3560,3560,0,79,156,0,0,0,0,0,0,0,0,120258560
3561,3561,0,79,156,0,0,0,0,0,0,0,0,120258560
3562,3562,0,79,156,0,0,0,0,0,0,0,0,120258560
3563,3563,0,79,156,0,0,0,0,0,0,0,0,120258560
3564,3564,0,79,156,0,0,0,0,0,0,0,0,120258560
3565,3565,0,79,156,0,0,0,0,0,0,0,0,120258560
3566,3566,0,79,156,0,0,0,0,0,0,0,0,120258560
3567,3567,0,79,156,0,0,0,0,0,0,0,0,120258560
3568,3568,0,79,156,0,0,0,0,0,0,0,0,120258560
3569,3569,0,79,156,0,0,0,0,0,0,0,0,120258560
3570,3570,0,79,156,0,0,0,0,0,0,0,0,120258560
3571,3571,0,79,151,0,0,0,0,0,0,0,0,120258560
3572,3572,0,79,151,0,0,0,0,0,0,0,0,120258560
3573,3573,0,79,151,0,0,0,0,0,0,0,0,120258560
3574,3574,0,79,151,0,0,0,0,0,0,0,0,120258560
3575,3575,0,79,151,0,0,0,0,0,0,0,0,120258560
3576,3576,0,79,151,0,0,0,0,0,0,0,0,120258560
3577,3577,0,79,151,0,0,0,0,0,0,0,0,120258560
3578,3578,0,79,151,0,0,0,0,0,0,0,0,120258560
3579,3579,0,79,151,0,0,0,0,0,0,0,0,120258560
3580,3580,0,79,151,0,0,0,0,0,0,0,0,120258560
3581,3581,0,79,151,0,0,0,0,0,0,0,0,120258560
3582,3582,0,79,151,0,0,0,0,0,0,0,0,120258560
3583,3583,0,79,151,0,0,0,0,0,0,0,0,120258560
3584,3584,0,79,151,0,0,0,0,0,0,0,0,120258560
3585,3585,0,79,151,0,0,0,0,0,0,0,0,120258560
3586,3586,0,79,151,0,0,0,0,0,0,0,0,120258560
3587,3587,0,79,151,0,0,0,0,0,0,0,0,120258560
3588,3588,0,79,151,0,0,0,0,0,0,0,0,120258560
3589,3589,0,79,151,0,0,0,0,0,0,0,0,120258560
3590,3590,0,79,151,0,0,0,0,0,0,0,0,120258560
3591,3591,0,79,146,0,0,0,0,0,0,0,0,120258560
3592,3592,0,79,146,0,0,0,0,0,0,0,0,120258560
3593,3593,0,79,146,0,0,0,0,0,0,0,0,120258560
3594,3594,0,79,146,0,0,0,0,0,0,0,0,120258560
3595,3595,0,79,146,0,0,0,0,0,0,0,0,120258560
3596,3596,0,79,146,0,0,0,0,0,0,0,0,120258560
3597,3597,0,79,146,0,0,0,0,0,0,0,0,120258560
3598,3598,0,79,146,0,0,0,0,0,0,0,0,120258560
3599,3599,0,79,146,0,0,0,0,0,0,0,0,120258560
3600,3600,0,79,146,0,0,0,0,0,0,0,0,120258560
3601,3601,0,79,146,0,0,0,0,0,0,0,0,120258560
3602,3602,0,79,146,0,0,0,0,0,0,0,0,120258560
3603,3603,0,79,146,0,0,0,0,0,0,0,0,120258560
3604,3604,0,79,146,0,0,0,0,0,0,0,0,120258560
3605,3605,0,79,146,0,0,0,0,0,0,0,0,120258560
3606,3606,0,79,146,0,0,0,0,0,0,0,0,120258560
3607,3607,0,79,146,0,0,0,0,0,0,0,0,120258560
3608,3608,0,79,146,0,0,0,0,0,0,0,0,120258560
3609,3609,0,79,146,0,0,0,0,0,0,0,0,120258560
3610,3610,0,79,146,0,0,0,0,0,0,0,0,120258560
3611,3611,0,79,138,0,0,0,0,0,0,0,0,120258560
3612,3612,0,79,138,0,0,0,0,0,0,0,0,120258560
3613,3613,0,79,138,0,0,0,0,0,0,0,0,120258560
3614,3614,0,79,138,0,0,0,0,0,0,0,0,120258560
3615,3615,0,79,138,0,0,0,0,0,0,0,0,120258560
3616,3616,0,79,138,0,0,0,0,0,0,0,0,120258560
3617,3617,0,79,138,0,0,0,0,0,0,0,0,120258560
3618,3618,0,79,138,0,0,0,0,0,0,0,0,120258560
3619,3619,0,79,138,0,0,0,0,0,0,0,0,120258560
3620,3620,0,79,138,0,0,0,0,0,0,0,0,120258560
3621,3621,0,79,138,0,0,0,0,0,0,0,0,120258560
3622,3622,0,79,138,0,0,0,0,0,0,0,0,120258560
3623,3623,0,79,138,0,0,0,0,0,0,0,0,120258560
3624,3624,0,79,138,0,0,0,0,0,0,0,0,120258560
3625,3625,0,79,138,0,0,0,0,0,0,0,0,120258560
3626,3626,0,79,138,0,0,0,0,0,0,0,0,120258560
3627,3627,0,79,138,0,0,0,0,0,0,0,0,120258560
3628,3628,0,79,138,0,0,0,0,0,0,0,0,120258560
3629,3629,0,79,138,0,0,0,0,0,0,0,0,120258560
3630,3630,0,79,138,0,0,0,0,0,0,0,0,120258560
3631,3631,0,79,132,0,0,0,0,0,0,0,0,120258560
3632,3632,0,80,132,0,0,0,0,0,0,0,0,120258560
3633,3633,0,80,132,0,0,0,0,0,0,0,0,120258560
3634,3634,0,80,132,0,0,0,0,0,0,0,0,120258560
3635,3635,0,80,132,0,0,0,0,0,0,0,0,120258560
3636,3636,0,80,132,0,0,0,0,0,0,0,0,120258560
3637,3637,0,80,132,0,0,0,0,0,0,0,0,120258560
3638,3638,0,80,132,0,0,0,0,0,0,0,0,120258560
3639,3639,0,80,132,0,0,0,0,0,0,0,0,120258560
3640,3640,0,80,132,0,0,0,0,0,0,0,0,120258560
3641,3641,0,80,132,0,0,0,0,0,0,0,0,120258560
3642,3642,0,80,132,0,0,0,0,0,0,0,0,120258560
3643,3643,0,80,132,0,0,0,0,0,0,0,0,120258560
3644,3644,0,80,132,0,0,0,0,0,0,0,0,120258560
3645,3645,0,80,132,0,0,0,0,0,0,0,0,120258560
3646,3646,0,80,132,0,0,0,0,0,0,0,0,120258560
3647,3647,0,80,132,0,0,0,0,0,0,0,0,120258560
3648,3648,0,80,132,0,0,0,0,0,0,0,0,120258560
3649,3649,0,80,132,0,0,0,0,0,0,0,0,120258560
3650,3650,0,80,132,0,0,0,0,0,0,0,0,120258560
3651,3651,0,80,125,0,0,0,0,0,0,0,0,120258560
3652,3652,0,80,125,0,0,0,0,0,0,0,0,120258560
3653,3653,0,80,125,0,0,0,0,0,0,0,0,120258560
3654,3654,0,80,125,0,0,0,0,0,0,0,0,120258560
3655,3655,0,80,125,0,0,0,0,0,0,0,0,120258560
3656,3656,0,80,125,0,0,0,0,0,0,0,0,120258560
3657,3657,0,80,125,0,0,0,0,0,0,0,0,120258560
3658,3658,0,80,125,0,0,0,0,0,0,0,0,120258560
3659,3659,0,80,125,0,0,0,0,0,0,0,0,120258560
3660,3660,0,80,125,0,0,0,0,0,0,0,0,120258560
3661,3661,0,80,125,0,0,0,0,0,0,0,0,120258560
3662,3662,0,80,125,0,0,0,0,0,0,0,0,120258560
3663,3663,0,80,125,0,0,0,0,0,0,0,0,120258560
3664,3664,0,80,125,0,0,0,0,0,0,0,0,120258560
3665,3665,0,80,125,0,0,0,0,0,0,0,0,120258560
3666,3666,0,80,125,0,0,0,0,0,0,0,0,120258560
3667,3667,0,80,125,0,0,0,0,0,0,0,0,120258560
3668,3668,0,80,125,0,0,0,0,0,0,0,0,120258560
3669,3669,0,80,125,0,0,0,0,0,0,0,0,120258560
3670,3670,0,80,125,0,0,0,0,0,0,0,0,120258560
3671,3671,0,80,118,0,0,0,0,0,0,0,0,120258560
3672,3672,0,80,118,0,0,0,0,0,0,0,0,120258560
3673,3673,0,80,118,0,0,0,0,0,0,0,0,120258560
3674,3674,0,80,118,0,0,0,0,0,0,0,0,120258560
3675,3675,0,80,118,0,0,0,0,0,0,0,0,120258560
3676,3676,0,80,118,0,0,0,0,0,0,0,0,120258560
3677,3677,0,80,118,0,0,0,0,0,0,0,0,120258560
3678,3678,0,80,118,0,0,0,0,0,0,0,0,120258560
3679,3679,0,80,118,0,0,0,0,0,0,0,0,120258560
3680,3680,0,80,118,0,0,0,0,0,0,0,0,120258560
3681,3681,0,80,118,0,0,0,0,0,0,0,0,120258560
3682,3682,0,80,118,0,0,0,0,0,0,0,0,120258560
3683,3683,0,80,118,0,0,0,0,0,0,0,0,120258560
3684,3684,0,80,118,0,0,0,0,0,0,0,0,120258560
3685,3685,0,80,118,0,0,0,0,0,0,0,0,120258560
3686,3686,0,80,118,0,0,0,0,0,0,0,0,120258560
3687,3687,0,80,118,0,0,0,0,0,0,0,0,120258560
3688,3688,0,80,118,0,0,0,0,0,0,0,0,120258560
3689,3689,0,80,118,0,0,0,0,0,0,0,0,120258560
3690,3690,0,80,118,0,0,0,0,0,0,0,0,120258560
3691,3691,0,80,112,0,0,0,0,0,0,0,0,120258560
3692,3692,0,80,112,0,0,0,0,0,0,0,0,120258560
3693,3693,0,80,112,0,0,0,0,0,0,0,0,120258560
3694,3694,0,80,112,0,0,0,0,0,0,0,0,120258560
3695,3695,0,80,112,0,0,0,0,0,0,0,0,120258560
3696,3696,0,80,112,0,0,0,0,0,0,0,0,120258560
3697,3697,0,80,112,0,0,0,0,0,0,0,0,120258560
3698,3698,0,80,112,0,0,0,0,0,0,0,0,120258560
3699,3699,0,80,112,0,0,0,0,0,0,0,0,120258560
3700,3700,0,80,112,0,0,0,0,0,0,0,0,120258560
3701,3701,0,80,112,0,0,0,0,0,0,0,0,120258560
3702,3702,0,80,112,0,0,0,0,0,0,0,0,120258560
3703,3703,0,80,112,0,0,0,0,0,0,0,0,120258560
3704,3704,0,80,112,0,0,0,0,0,0,0,0,120258560
3705,3705,0,80,112,0,0,0,0,0,0,0,0,120258560
3706,3706,0,80,112,0,0,0,0,0,0,0,0,120258560
3707,3707,0,80,112,0,0,0,0,0,0,0,0,120258560
3708,3708,0,80,112,0,0,0,0,0,0,0,0,120258560
3709,3709,0,80,112,0,0,0,0,0,0,0,0,120258560
3710,3710,0,80,112,0,0,0,0,0,0,0,0,120258560
3711,3711,0,80,106,0,0,0,0,0,0,0,0,120258560
3712,3712,0,80,106,0,0,0,0,0,0,0,0,120258560
3713,3713,0,80,106,0,0,0,0,0,0,0,0,120258560
3714,3714,0,80,106,0,0,0,0,0,0,0,0,120258560
3715,3715,0,80,106,0,0,0,0,0,0,0,0,120258560
3716,3716,0,80,106,0,0,0,0,0,0,0,0,120258560
3717,3717,0,80,106,0,0,0,0,0,0,0,0,120258560
3718,3718,0,80,106,0,0,0,0,0,0,0,0,120258560
3719,3719,0,80,106,0,0,0,0,0,0,0,0,120258560
3720,3720,0,80,106,0,0,0,0,0,0,0,0,120258560
3721,3721,0,80,106,0,0,0,0,0,0,0,0,120258560
3722,3722,0,80,106,0,0,0,0,0,0,0,0,120258560
3723,3723,0,80,106,0,0,0,0,0,0,0,0,120258560
3724,3724,0,80,106,0,0,0,0,0,0,0,0,120258560
3725,3725,0,80,106,0,0,0,0,0,0,0,0,120258560
3726,3726,0,80,106,0,0,0,0,0,0,0,0,120258560
3727,3727,0,80,106,0,0,0,0,0,0,0,0,120258560
3728,3728,0,80,106,0,0,0,0,0,0,0,0,120258560
3729,3729,0,80,106,0,0,0,0,0,0,0,0,120258560
3730,3730,0,80,106,0,0,0,0,0,0,0,0,120258560
3731,3731,0,80,100,0,0,0,0,0,0,0,0,120258560
3732,3732,0,112,100,0,0,0,0,0,0,0,0,120258560
3733,3733,0,112,100,0,0,0,0,0,0,0,0,120258560
3734,3734,0,112,100,0,0,0,0,0,0,0,0,120258560
3735,3735,0,112,100,0,0,0,0,0,0,0,0,120258560
3736,3736,0,112,100,0,0,0,0,0,0,0,0,120258560
3737,3737,0,112,100,0,0,0,0,0,0,0,0,120258560
3738,3738,0,112,100,0,0,0,0,0,0,0,0,120258560
3739,3739,0,112,100,0,0,0,0,0,0,0,0,120258560
3740,3740,0,112,100,0,0,0,0,0,0,0,0,120258560
3741,3741,0,112,100,0,0,0,0,0,0,0,0,120258560
3742,3742,0,112,100,0,0,0,0,0,0,0,0,120258560
3743,3743,0,112,100,0,0,0,0,0,0,0,0,120258560
3744,3744,0,112,100,0,0,0,0,0,0,0,0,120258560
3745,3745,0,112,100,0,0,0,0,0,0,0,0,120258560
3746,3746,0,112,100,0,0,0,0,0,0,0,0,120258560
3747,3747,0,112,100,0,0,0,0,0,0,0,0,120258560
3748,3748,0,112,100,0,0,0,0,0,0,0,0,120258560
3749,3749,0,112,100,0,0,0,0,0,0,0,0,120258560
3750,3750,0,112,100,0,0,0,0,0,0,0,0,120258560
3751,3751,0,112,96,0,0,0,0,0,0,0,0,120258560
3752,3752,0,112,96,0,0,0,0,0,0,0,0,120258560
3753,3753,0,112,96,0,0,0,0,0,0,0,0,120258560
3754,3754,0,112,96,0,0,0,0,0,0,0,0,120258560
3755,3755,0,112,96,0,0,0,0,0,0,0,0,120258560
3756,3756,0,112,96,0,0,0,0,0,0,0,0,120258560
3757,3757,0,112,96,0,0,0,0,0,0,0,0,120258560
3758,3758,0,112,96,0,0,0,0,0,0,0,0,120258560
3759,3759,0,112,96,0,0,0,0,0,0,0,0,120258560
3760,3760,0,112,96,0,0,0,0,0,0,0,0,120258560
3761,3761,0,112,96,0,0,0,0,0,0,0,0,120258560
3762,3762,0,112,96,0,0,0,0,0,0,0,0,120258560
3763,3763,0,112,96,0,0,0,0,0,0,0,0,120258560
3764,3764,0,112,96,0,0,0,0,0,0,0,0,120258560
3765,3765,0,112,96,0,0,0,0,0,0,0,0,120258560
3766,3766,0,112,96,0,0,0,0,0,0,0,0,120258560
3767,3767,0,112,96,0,0,0,0,0,0,0,0,120258560
3768,3768,0,112,96,0,0,0,0,0,0,0,0,120258560
3769,3769,0,112,96,0,0,0,0,0,0,0,0,120258560
3770,3770,0,112,96,0,0,0,0,0,0,0,0,120258560
3771,3771,0,112,92,0,0,0,0,0,0,0,0,120258560
3772,3772,0,112,92,0,0,0,0,0,0,0,0,120258560
3773,3773,0,112,92,0,0,0,0,0,0,0,0,120258560
3774,3774,0,112,92,0,0,0,0,0,0,0,0,120258560
3775,3775,0,112,92,0,0,0,0,0,0,0,0,120258560
3776,3776,0,112,92,0,0,0,0,0,0,0,0,120258560
3777,3777,0,112,92,0,0,0,0,0,0,0,0,120258560
3778,3778,0,112,92,0,0,0,0,0,0,0,0,120258560
3779,3779,0,112,92,0,0,0,0,0,0,0,0,120258560
3780,3780,0,112,92,0,0,0,0,0,0,0,0,120258560
3781,3781,0,112,92,0,0,0,0,0,0,0,0,120258560
3782,3782,0,112,92,0,0,0,0,0,0,0,0,120258560
3783,3783,0,112,92,0,0,0,0,0,0,0,0,120258560
3784,3784,0,112,92,0,0,0,0,0,0,0,0,120258560
3785,3785,0,112,92,0,0,0,0,0,0,0,0,120258560
3786,3786,0,112,92,0,0,0,0,0,0,0,0,120258560
3787,3787,0,112,92,0,0,0,0,0,0,0,0,120258560
3788,3788,0,112,92,0,0,0,0,0,0,0,0,120258560
3789,3789,0,112,92,0,0,0,0,0,0,0,0,120258560
3790,3790,0,112,92,0,0,0,0,0,0,0,0,120258560
3791,3791,0,112,90,0,0,0,0,0,0,0,0,120258560
3792,3792,0,112,90,0,0,0,0,0,0,0,0,120258560
3793,3793,0,112,90,0,0,0,0,0,0,0,0,120258560
3794,3794,0,112,90,0,0,0,0,0,0,0,0,120258560
3795,3795,0,112,90,0,0,0,0,0,0,0,0,120258560
3796,3796,0,112,90,0,0,0,0,0,0,0,0,120258560
3797,3797,0,112,90,0,0,0,0,0,0,0,0,120258560
3798,3798,0,112,90,0,0,0,0,0,0,0,0,120258560
3799,3799,0,112,90,0,0,0,0,0,0,0,0,120258560
3800,3800,0,112,90,0,0,0,0,0,0,0,0,120258560
3801,3801,0,112,90,0,0,0,0,0,0,0,0,120258560
3802,3802,0,112,90,0,0,0,0,0,0,0,0,120258560
3803,3803,0,112,90,0,0,0,0,0,0,0,0,120258560
3804,3804,0,112,90,0,0,0,0,0,0,0,0,120258560
3805,3805,0,112,90,0,0,0,0,0,0,0,0,120258560
3806,3806,0,112,90,0,0,0,0,0,0,0,0,120258560
3807,3807,0,112,90,0,0,0,0,0,0,0,0,120258560
3808,3808,0,112,90,0,0,0,0,0,0,0,0,120258560
3809,3809,0,112,90,0,0,0,0,0,0,0,0,120258560
3810,3810,0,112,90,0,0,0,0,0,0,0,0,120258560
3811,3811,0,112,88,0,0,0,0,0,0,0,0,120258560
3812,3812,0,112,88,0,0,0,0,0,0,0,0,120258560
3813,3813,0,112,88,0,0,0,0,0,0,0,0,120258560
3814,3814,0,112,88,0,0,0,0,0,0,0,0,120258560
3815,3815,0,112,88,0,0,0,0,0,0,0,0,120258560
3816,3816,0,112,88,0,0,0,0,0,0,0,0,120258560
3817,3817,0,112,88,0,0,0,0,0,0,0,0,120258560
3818,3818,0,112,88,0,0,0,0,0,0,0,0,120258560
3819,3819,0,112,88,0,0,0,0,0,0,0,0,120258560
3820,3820,0,112,88,0,0,0,0,0,0,0,0,120258560
3821,3821,0,112,88,0,0,0,0,0,0,0,0,120258560
3822,3822,0,112,88,0,0,0,0,0,0,0,0,120258560
3823,3823,0,112,88,0,0,0,0,0,0,0,0,120258560
3824,3824,0,112,88,0,0,0,0,0,0,0,0,120258560
3825,3825,0,112,88,0,0,0,0,0,0,0,0,120258560
3826,3826,0,112,88,0,0,0,0,0,0,0,0,120258560
3827,3827,0,112,88,0,0,0,0,0,0,0,0,120258560
3828,3828,0,112,88,0,0,0,0,0,0,0,0,120258560
3829,3829,0,112,88,0,0,0,0,0,0,0,0,120258560
3830,3830,0,112,88,0,0,0,0,0,0,0,0,120258560
3831,3831,0,112,88,0,0,0,0,0,0,0,0,120258560
3832,3832,0,153,88,0,0,0,0,0,0,0,0,120258560
3833,3833,0,153,88,0,0,0,0,0,0,0,0,120258560
3834,3834,0,153,88,0,0,0,0,0,0,0,0,120258560
3835,3835,0,153,88,0,0,0,0,0,0,0,0,120258560
3836,3836,0,153,88,0,0,0,0,0,0,0,0,120258560
3837,3837,0,153,88,0,0,0,0,0,0,0,0,120258560
3838,3838,0,153,88,0,0,0,0,0,0,0,0,120258560
3839,3839,0,153,88,0,0,0,0,0,0,0,0,120258560
3840,3840,0,153,88,0,0,0,0,0,0,0,0,120258560
3841,3841,0,153,88,0,0,0,0,0,0,0,0,120258560
3842,3842,0,153,88,0,0,0,0,0,0,0,0,120258560
3843,3843,0,153,88,0,0,0,0,0,0,0,0,120258560
3844,3844,0,153,88,0,0,0,0,0,0,0,0,120258560
3845,3845,0,153,88,0,0,0,0,0,0,0,0,120258560
3846,3846,0,153,88,0,0,0,0,0,0,0,0,120258560
3847,3847,0,153,88,0,0,0,0,0,0,0,0,120258560
3848,3848,0,153,88,0,0,0,0,0,0,0,0,120258560
3849,3849,0,153,88,0,0,0,0,0,0,0,0,120258560
3850,3850,0,153,88,0,0,0,0,0,0,0,0,120258560
3851,3851,0,153,89,0,0,0,0,0,0,0,0,120258560
3852,3852,0,153,89,0,0,0,0,0,0,0,0,120258560
3853,3853,0,153,89,0,0,0,0,0,0,0,0,120258560
3854,3854,0,153,89,0,0,0,0,0,0,0,0,120258560
3855,3855,0,153,89,0,0,0,0,0,0,0,0,120258560
3856,3856,0,153,89,0,0,0,0,0,0,0,0,120258560
3857,3857,0,153,89,0,0,0,0,0,0,0,0,120258560
3858,3858,0,153,89,0,0,0,0,0,0,0,0,120258560
3859,3859,0,153,89,0,0,0,0,0,0,0,0,120258560
3860,3860,0,153,89,0,0,0,0,0,0,0,0,120258560
3861,3861,0,153,89,0,0,0,0,0,0,0,0,120258560
3862,3862,0,153,89,0,0,0,0,0,0,0,0,120258560
3863,3863,0,153,89,0,0,0,0,0,0,0,0,120258560
3864,3864,0,153,89,0,0,0,0,0,0,0,0,120258560
3865,3865,0,153,89,0,0,0,0,0,0,0,0,120258560
3866,3866,0,153,89,0,0,0,0,0,0,0,0,120258560
3867,3867,0,153,89,0,0,0,0,0,0,0,0,120258560
3868,3868,0,153,89,0,0,0,0,0,0,0,0,120258560
3869,3869,0,153,89,0,0,0,0,0,0,0,0,120258560
3870,3870,0,153,89,0,0,0,0,0,0,0,0,120258560
3871,3871,0,153,92,0,0,0,0,0,0,0,0,120258560
3872,3872,0,153,92,0,0,0,0,0,0,0,0,120258560
3873,3873,0,153,92,0,0,0,0,0,0,0,0,120258560
3874,3874,0,153,92,0,0,0,0,0,0,0,0,120258560
3875,3875,0,153,92,0,0,0,0,0,0,0,0,120258560
3876,3876,0,153,92,0,0,0,0,0,0,0,0,120258560
3877,3877,0,153,92,0,0,0,0,0,0,0,0,120258560
3878,3878,0,153,92,0,0,0,0,0,0,0,0,120258560
3879,3879,0,153,92,0,0,0,0,0,0,0,0,120258560
3880,3880,0,153,92,0,0,0,0,0,0,0,0,120258560
3881,3881,0,153,92,0,0,0,0,0,0,0,0,120258560
3882,3882,0,153,92,0,0,0,0,0,0,0,0,120258560
3883,3883,0,153,92,0,0,0,0,0,0,0,0,120258560
3884,3884,0,153,92,0,0,0,0,0,0,0,0,120258560
3885,3885,0,153,92,0,0,0,0,0,0,0,0,120258560
3886,3886,0,153,92,0,0,0,0,0,0,0,0,120258560
3887,3887,0,153,92,0,0,0,0,0,0,0,0,120258560
3888,3888,0,153,92,0,0,0,0,0,0,0,0,120258560
3889,3889,0,153,92,0,0,0,0,0,0,0,0,120258560
3890,3890,0,153,92,0,0,0,0,0,0,0,0,120258560
3891,3891,0,153,95,0,0,0,0,0,0,0,0,120258560
3892,3892,0,153,95,0,0,0,0,0,0,0,0,120258560
3893,3893,0,153,95,0,0,0,0,0,0,0,0,120258560
3894,3894,0,153,95,0,0,0,0,0,0,0,0,120258560
3895,3895,0,153,95,0,0,0,0,0,0,0,0,120258560
3896,3896,0,153,95,0,0,0,0,0,0,0,0,120258560
3897,3897,0,153,95,0,0,0,0,0,0,0,0,120258560
3898,3898,0,153,95,0,0,0,0,0,0,0,0,120258560
3899,3899,0,153,95,0,0,0,0,0,0,0,0,120258560
3900,3900,0,153,95,0,0,0,0,0,0,0,0,120258560
3901,3901,0,153,95,0,0,0,0,0,0,0,0,120258560
3902,3902,0,153,95,0,0,0,0,0,0,0,0,120258560
3903,3903,0,153,95,0,0,0,0,0,0,0,0,120258560
3904,3904,0,153,95,0,0,0,0,0,0,0,0,120258560
3905,3905,0,153,95,0,0,0,0,0,0,0,0,120258560
3906,3906,0,153,95,0,0,0,0,0,0,0,0,120258560
3907,3907,0,153,95,0,0,0,0,0,0,0,0,120258560
3908,3908,0,153,95,0,0,0,0,0,0,0,0,120258560
3909,3909,0,153,95,0,0,0,0,0,0,0,0,120258560
3910,3910,0,153,95,0,0,0,0,0,0,0,0,120258560
3911,3911,0,153,99,0,0,0,0,0,0,0,0,120258560
3912,3912,0,153,99,0,0,0,0,0,0,0,0,120258560
3913,3913,0,153,99,0,0,0,0,0,0,0,0,120258560
3914,3914,0,153,99,0,0,0,0,0,0,0,0,120258560
3915,3915,0,153,99,0,0,0,0,0,0,0,0,120258560
3916,3916,0,153,99,0,0,0,0,0,0,0,0,120258560
3917,3917,0,153,99,0,0,0,0,0,0,0,0,120258560
3918,3918,0,153,99,0,0,0,0,0,0,0,0,120258560
3919,3919,0,153,99,0,0,0,0,0,0,0,0,120258560
3920,3920,0,153,99,0,0,0,0,0,0,0,0,120258560
3921,3921,0,153,99,0,0,0,0,0,0,0,0,120258560
3922,3922,0,153,99,0,0,0,0,0,0,0,0,120258560
3923,3923,0,153,99,0,0,0,0,0,0,0,0,120258560
3924,3924,0,153,99,0,0,0,0,0,0,0,0,120258560
3925,3925,0,153,99,0,0,0,0,0,0,0,0,120258560
3926,3926,0,153,99,0,0,0,0,0,0,0,0,120258560
3927,3927,0,153,99,0,0,0,0,0,0,0,0,120258560
3928,3928,0,153,99,0,0,0,0,0,0,0,0,120258560
3929,3929,0,153,99,0,0,0,0,0,0,0,0,120258560
3930,3930,0,153,99,0,0,0,0,0,0,0,0,120258560
3931,3931,0,153,104,0,0,0,0,0,0,0,0,120258560
3932,3932,0,173,104,0,0,0,0,0,0,0,0,120258560
3933,3933,0,173,104,0,0,0,0,0,0,0,0,120258560
3934,3934,0,173,104,0,0,0,0,0,0,0,0,120258560
3935,3935,0,173,104,0,0,0,0,0,0,0,0,120258560
3936,3936,0,173,104,0,0,0,0,0,0,0,0,120258560
3937,3937,0,173,104,0,0,0,0,0,0,0,0,120258560
3938,3938,0,173,104,0,0,0,0,0,0,0,0,120258560
3939,3939,0,173,104,0,0,0,0,0,0,0,0,120258560
3940,3940,0,173,104,0,0,0,0,0,0,0,0,120258560
3941,3941,0,173,104,0,0,0,0,0,0,0,0,120258560
3942,3942,0,173,104,0,0,0,0,0,0,0,0,120258560
3943,3943,0,173,104,0,0,0,0,0,0,0,0,120258560
3944,3944,0,173,104,0,0,0,0,0,0,0,0,120258560
3945,3945,0,173,104,0,0,0,0,0,0,0,0,120258560
3946,3946,0,173,104,0,0,0,0,0,0,0,0,120258560
3947,3947,0,173,104,0,0,0,0,0,0,0,0,120258560
3948,3948,0,173,104,0,0,0,0,0,0,0,0,120258560
3949,3949,0,173,104,0,0,0,0,0,0,0,0,120258560
3950,3950,0,173,104,0,0,0,0,0,0,0,0,120258560
3951,3951,0,173,110,0,0,0,0,0,0,0,0,120258560
3952,3952,0,173,110,0,0,0,0,0,0,0,0,120258560
3953,3953,0,173,110,0,0,0,0,0,0,0,0,120258560
3954,3954,0,173,110,0,0,0,0,0,0,0,0,120258560
3955,3955,0,173,110,0,0,0,0,0,0,0,0,120258560
3956,3956,0,173,110,0,0,0,0,0,0,0,0,120258560
3957,3957,0,173,110,0,0,0,0,0,0,0,0,120258560
3958,3958,0,173,110,0,0,0,0,0,0,0,0,120258560
3959,3959,0,173,110,0,0,0,0,0,0,0,0,120258560
